season_team_id,season_code,team_id,games_played,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game
2010_BAR,E2010,BAR,20.0,805.4,1532.0,413.0,724.0,133.0,402.0,307.0,403.0,169.0,468.0,637.0,296.0,129.0,250.0,64.0,36.0,404.0,445.0,1737.0,40.3,76.6,20.6,36.2,0.57,6.6,20.1,0.331,15.4,20.2,0.762,8.4,23.4,31.8,14.8,6.4,12.5,3.2,1.8,20.2,22.2,86.8
2010_BAS,E2010,BAS,20.0,813.0,1571.0,397.0,762.0,173.0,441.0,258.0,348.0,192.0,489.0,681.0,295.0,101.0,253.0,47.0,52.0,368.0,406.0,1705.0,40.6,78.6,19.8,38.1,0.521,8.6,22.0,0.392,12.9,17.4,0.741,9.6,24.4,34.0,14.8,5.0,12.6,2.4,2.6,18.4,20.3,85.2
2010_CHA,E2010,CHA,10.0,400.0,691.0,192.0,407.0,62.0,206.0,121.0,169.0,90.0,229.0,319.0,136.0,76.0,142.0,19.0,32.0,205.0,192.0,647.0,40.0,69.1,19.2,40.7,0.472,6.2,20.6,0.301,12.1,16.9,0.716,9.0,22.9,31.9,13.6,7.6,14.2,1.9,3.2,20.5,19.2,64.7
2010_CHO,E2010,CHO,10.0,400.0,705.0,226.0,473.0,41.0,142.0,130.0,192.0,151.0,215.0,366.0,122.0,50.0,148.0,29.0,30.0,221.0,208.0,671.0,40.0,70.5,22.6,47.3,0.478,4.1,14.2,0.289,13.0,19.2,0.677,15.1,21.5,36.6,12.2,5.0,14.8,2.9,3.0,22.1,20.8,67.1
2010_CIB,E2010,CIB,10.0,400.0,677.0,188.0,392.0,59.0,192.0,124.0,162.0,90.0,194.0,284.0,103.0,60.0,149.0,10.0,22.0,188.0,208.0,608.0,40.0,67.7,18.8,39.2,0.48,5.9,19.2,0.307,12.4,16.2,0.765,9.0,19.4,28.4,10.3,6.0,14.9,1.0,2.2,18.8,20.8,60.8
2010_CSK,E2010,CSK,10.0,400.2,683.0,175.0,340.0,68.0,210.0,129.0,188.0,93.0,243.0,336.0,124.0,50.0,149.0,24.0,19.0,185.0,210.0,708.0,40.0,68.3,17.5,34.0,0.515,6.8,21.0,0.324,12.9,18.8,0.686,9.3,24.3,33.6,12.4,5.0,14.9,2.4,1.9,18.5,21.0,70.8
2010_IST,E2010,IST,16.0,655.0,1182.0,301.0,615.0,106.0,301.0,262.0,324.0,183.0,356.0,539.0,222.0,110.0,234.0,27.0,43.0,336.0,338.0,1234.0,40.9,73.9,18.8,38.4,0.489,6.6,18.8,0.352,16.4,20.2,0.809,11.4,22.2,33.7,13.9,6.9,14.6,1.7,2.7,21.0,21.1,77.1
2010_KHI,E2010,KHI,10.0,405.0,764.0,190.0,369.0,79.0,224.0,147.0,213.0,98.0,251.0,349.0,126.0,66.0,127.0,38.0,35.0,219.0,231.0,803.0,40.5,76.4,19.0,36.9,0.515,7.9,22.4,0.353,14.7,21.3,0.69,9.8,25.1,34.9,12.6,6.6,12.7,3.8,3.5,21.9,23.1,80.3
2010_LIE,E2010,LIE,16.0,640.0,1224.0,338.0,612.0,108.0,327.0,224.0,291.0,166.0,369.0,535.0,234.0,88.0,233.0,43.0,41.0,372.0,329.0,1247.0,40.0,76.5,21.1,38.2,0.552,6.8,20.4,0.33,14.0,18.2,0.77,10.4,23.1,33.4,14.6,5.5,14.6,2.7,2.6,23.2,20.6,77.9
2010_LJU,E2010,LJU,16.0,660.0,1183.0,312.0,618.0,106.0,328.0,241.0,309.0,151.0,347.0,498.0,220.0,116.0,243.0,31.0,37.0,342.0,340.0,1170.0,41.2,73.9,19.5,38.6,0.505,6.6,20.5,0.323,15.1,19.3,0.78,9.4,21.7,31.1,13.8,7.2,15.2,1.9,2.3,21.4,21.2,73.1
2010_MAD,E2010,MAD,23.0,930.2,1678.0,465.0,974.0,138.0,431.0,334.0,425.0,309.0,575.0,884.0,342.0,134.0,301.0,81.0,55.0,462.0,492.0,1900.0,40.4,73.0,20.2,42.3,0.477,6.0,18.7,0.32,14.5,18.5,0.786,13.4,25.0,38.4,14.9,5.8,13.1,3.5,2.4,20.1,21.4,82.6
2010_MAL,E2010,MAL,16.0,640.0,1163.0,300.0,603.0,115.0,355.0,218.0,289.0,174.0,353.0,527.0,247.0,99.0,208.0,32.0,43.0,352.0,322.0,1173.0,40.0,72.7,18.8,37.7,0.498,7.2,22.2,0.324,13.6,18.1,0.754,10.9,22.1,32.9,15.4,6.2,13.0,2.0,2.7,22.0,20.1,73.3
2010_MIL,E2010,MIL,10.0,400.0,737.0,206.0,393.0,69.0,209.0,118.0,157.0,100.0,180.0,280.0,131.0,71.0,112.0,14.0,23.0,240.0,189.0,681.0,40.0,73.7,20.6,39.3,0.524,6.9,20.9,0.33,11.8,15.7,0.752,10.0,18.0,28.0,13.1,7.1,11.2,1.4,2.3,24.0,18.9,68.1
2010_OLY,E2010,OLY,20.0,793.0,1568.0,433.0,805.0,122.0,387.0,336.0,441.0,214.0,518.0,732.0,325.0,156.0,298.0,70.0,45.0,422.0,449.0,1793.0,39.7,78.4,21.6,40.2,0.538,6.1,19.4,0.315,16.8,22.0,0.762,10.7,25.9,36.6,16.2,7.8,14.9,3.5,2.2,21.1,22.4,89.6
2010_PAM,E2010,PAM,21.0,840.8,1489.0,382.0,799.0,136.0,390.0,317.0,433.0,223.0,492.0,715.0,257.0,149.0,292.0,58.0,60.0,409.0,446.0,1566.0,40.0,70.9,18.2,38.0,0.478,6.5,18.6,0.349,15.1,20.6,0.732,10.6,23.4,34.0,12.2,7.1,13.9,2.8,2.9,19.5,21.2,74.6
2010_PAN,E2010,PAN,22.0,890.4,1720.0,425.0,803.0,155.0,418.0,405.0,538.0,215.0,521.0,736.0,315.0,160.0,291.0,68.0,45.0,474.0,530.0,1945.0,40.5,78.2,19.3,36.5,0.529,7.0,19.0,0.371,18.4,24.5,0.753,9.8,23.7,33.5,14.3,7.3,13.2,3.1,2.0,21.5,24.1,88.4
2010_PAR,E2010,PAR,16.0,639.9,1047.0,289.0,622.0,75.0,290.0,244.0,352.0,198.0,368.0,566.0,190.0,106.0,252.0,50.0,52.0,395.0,366.0,970.0,40.0,65.4,18.1,38.9,0.465,4.7,18.1,0.259,15.2,22.0,0.693,12.4,23.0,35.4,11.9,6.6,15.8,3.1,3.2,24.7,22.9,60.6
2010_ROM,E2010,ROM,16.0,639.8,1144.0,331.0,667.0,97.0,294.0,191.0,262.0,141.0,345.0,486.0,165.0,143.0,236.0,52.0,48.0,340.0,307.0,1069.0,40.0,71.5,20.7,41.7,0.496,6.1,18.4,0.33,11.9,16.4,0.729,8.8,21.6,30.4,10.3,8.9,14.8,3.2,3.0,21.2,19.2,66.8
2010_SIE,E2010,SIE,22.0,880.0,1680.0,495.0,981.0,116.0,333.0,342.0,443.0,220.0,465.0,685.0,293.0,204.0,286.0,41.0,57.0,527.0,476.0,1705.0,40.0,76.4,22.5,44.6,0.505,5.3,15.1,0.348,15.5,20.1,0.772,10.0,21.1,31.1,13.3,9.3,13.0,1.9,2.6,24.0,21.6,77.5
2010_SOP,E2010,SOP,10.0,413.2,689.0,188.0,429.0,63.0,175.0,124.0,171.0,124.0,240.0,364.0,101.0,56.0,158.0,21.0,35.0,223.0,177.0,592.0,41.3,68.9,18.8,42.9,0.438,6.3,17.5,0.36,12.4,17.1,0.725,12.4,24.0,36.4,10.1,5.6,15.8,2.1,3.5,22.3,17.7,59.2
2010_TEL,E2010,TEL,22.0,885.0,1795.0,533.0,991.0,147.0,408.0,288.0,435.0,242.0,553.0,795.0,354.0,200.0,248.0,64.0,65.0,448.0,445.0,2026.0,40.2,81.6,24.2,45.0,0.538,6.7,18.5,0.36,13.1,19.8,0.662,11.0,25.1,36.1,16.1,9.1,11.3,2.9,3.0,20.4,20.2,92.1
2010_ULK,E2010,ULK,16.0,645.0,1251.0,350.0,671.0,106.0,286.0,233.0,329.0,162.0,394.0,556.0,235.0,125.0,212.0,40.0,37.0,355.0,346.0,1352.0,40.3,78.2,21.9,41.9,0.522,6.6,17.9,0.371,14.6,20.6,0.708,10.1,24.6,34.8,14.7,7.8,13.2,2.5,2.3,22.2,21.6,84.5
2010_ZAL,E2010,ZAL,16.0,660.0,1180.0,309.0,609.0,98.0,319.0,268.0,355.0,165.0,428.0,593.0,204.0,96.0,293.0,54.0,51.0,348.0,354.0,1181.0,41.2,73.8,19.3,38.1,0.507,6.1,19.9,0.307,16.8,22.2,0.755,10.3,26.8,37.1,12.8,6.0,18.3,3.4,3.2,21.8,22.1,73.8
2011_BAM,E2011,BAM,10.0,400.0,773.0,217.0,425.0,64.0,199.0,147.0,197.0,97.0,226.0,323.0,138.0,54.0,114.0,29.0,23.0,205.0,208.0,790.0,40.0,77.3,21.7,42.5,0.511,6.4,19.9,0.322,14.7,19.7,0.746,9.7,22.6,32.3,13.8,5.4,11.4,2.9,2.3,20.5,20.8,79.0
2011_BAR,E2011,BAR,21.0,841.0,1572.0,426.0,855.0,148.0,424.0,276.0,350.0,213.0,530.0,743.0,322.0,151.0,222.0,79.0,42.0,393.0,414.0,1845.0,40.0,74.9,20.3,40.7,0.498,7.0,20.2,0.349,13.1,16.7,0.789,10.1,25.2,35.4,15.3,7.2,10.6,3.8,2.0,18.7,19.7,87.9
2011_BAS,E2011,BAS,10.0,406.0,802.0,204.0,381.0,89.0,249.0,127.0,160.0,107.0,219.0,326.0,148.0,78.0,116.0,26.0,23.0,216.0,204.0,859.0,40.6,80.2,20.4,38.1,0.535,8.9,24.9,0.357,12.7,16.0,0.794,10.7,21.9,32.6,14.8,7.8,11.6,2.6,2.3,21.6,20.4,85.9
2011_BIL,E2011,BIL,20.0,800.0,1509.0,421.0,767.0,130.0,387.0,277.0,349.0,182.0,477.0,659.0,298.0,112.0,276.0,45.0,47.0,462.0,422.0,1585.0,40.0,75.4,21.0,38.4,0.549,6.5,19.4,0.336,13.8,17.4,0.794,9.1,23.8,33.0,14.9,5.6,13.8,2.2,2.4,23.1,21.1,79.2
2011_CHA,E2011,CHA,10.0,405.0,729.0,203.0,400.0,73.0,206.0,104.0,163.0,83.0,231.0,314.0,128.0,62.0,140.0,17.0,35.0,233.0,203.0,656.0,40.5,72.9,20.3,40.0,0.507,7.3,20.6,0.354,10.4,16.3,0.638,8.3,23.1,31.4,12.8,6.2,14.0,1.7,3.5,23.3,20.3,65.6
2011_CSK,E2011,CSK,22.0,885.0,1837.0,459.0,807.0,185.0,481.0,364.0,477.0,208.0,558.0,766.0,410.0,148.0,297.0,84.0,30.0,468.0,485.0,2178.0,40.2,83.5,20.9,36.7,0.569,8.4,21.9,0.385,16.5,21.7,0.763,9.5,25.4,34.8,18.6,6.7,13.5,3.8,1.4,21.3,22.0,99.0
2011_CTU,E2011,CTU,16.0,646.0,1144.0,279.0,593.0,122.0,337.0,220.0,276.0,143.0,360.0,503.0,258.0,75.0,184.0,35.0,50.0,365.0,332.0,1163.0,40.4,71.5,17.4,37.1,0.47,7.6,21.1,0.362,13.8,17.2,0.797,8.9,22.5,31.4,16.1,4.7,11.5,2.2,3.1,22.8,20.8,72.7
2011_GAL,E2011,GAL,16.0,650.0,1117.0,321.0,642.0,94.0,306.0,193.0,267.0,167.0,371.0,538.0,230.0,115.0,229.0,34.0,60.0,353.0,326.0,1111.0,40.6,69.8,20.1,40.1,0.5,5.9,19.1,0.307,12.1,16.7,0.723,10.4,23.2,33.6,14.4,7.2,14.3,2.1,3.8,22.1,20.4,69.4
2011_IST,E2011,IST,16.0,640.0,1108.0,305.0,637.0,99.0,320.0,201.0,279.0,151.0,374.0,525.0,225.0,127.0,214.0,46.0,51.0,341.0,334.0,1128.0,40.0,69.2,19.1,39.8,0.479,6.2,20.0,0.309,12.6,17.4,0.72,9.4,23.4,32.8,14.1,7.9,13.4,2.9,3.2,21.3,20.9,70.5
2011_LJU,E2011,LJU,10.0,400.0,589.0,180.0,381.0,47.0,197.0,88.0,123.0,95.0,228.0,323.0,104.0,50.0,134.0,18.0,24.0,187.0,175.0,528.0,40.0,58.9,18.0,38.1,0.472,4.7,19.7,0.239,8.8,12.3,0.715,9.5,22.8,32.3,10.4,5.0,13.4,1.8,2.4,18.7,17.5,52.8
2011_MAD,E2011,MAD,16.0,640.0,1375.0,359.0,689.0,126.0,331.0,279.0,348.0,193.0,411.0,604.0,255.0,85.0,201.0,68.0,45.0,349.0,364.0,1552.0,40.0,85.9,22.4,43.1,0.521,7.9,20.7,0.381,17.4,21.8,0.802,12.1,25.7,37.8,15.9,5.3,12.6,4.2,2.8,21.8,22.8,97.0
2011_MAL,E2011,MAL,16.0,645.0,1198.0,369.0,743.0,76.0,287.0,232.0,316.0,183.0,407.0,590.0,209.0,91.0,216.0,54.0,52.0,309.0,337.0,1233.0,40.3,74.9,23.1,46.4,0.497,4.8,17.9,0.265,14.5,19.8,0.734,11.4,25.4,36.9,13.1,5.7,13.5,3.4,3.2,19.3,21.1,77.1
2011_MIL,E2011,MIL,16.0,640.0,1117.0,289.0,584.0,113.0,349.0,200.0,292.0,129.0,390.0,519.0,224.0,72.0,187.0,39.0,44.0,349.0,350.0,1118.0,40.0,69.8,18.1,36.5,0.495,7.1,21.8,0.324,12.5,18.2,0.685,8.1,24.4,32.4,14.0,4.5,11.7,2.4,2.8,21.8,21.9,69.9
2011_NAN,E2011,NAN,10.0,401.0,743.0,225.0,464.0,53.0,146.0,134.0,189.0,96.0,216.0,312.0,126.0,84.0,146.0,33.0,23.0,209.0,218.0,751.0,40.1,74.3,22.5,46.4,0.485,5.3,14.6,0.363,13.4,18.9,0.709,9.6,21.6,31.2,12.6,8.4,14.6,3.3,2.3,20.9,21.8,75.1
2011_OLY,E2011,OLY,22.0,885.0,1682.0,433.0,836.0,144.0,431.0,384.0,528.0,243.0,503.0,746.0,302.0,125.0,304.0,68.0,71.0,482.0,525.0,1757.0,40.2,76.5,19.7,38.0,0.518,6.5,19.6,0.334,17.5,24.0,0.727,11.0,22.9,33.9,13.7,5.7,13.8,3.1,3.2,21.9,23.9,79.9
2011_PAN,E2011,PAN,23.0,930.0,1814.0,476.0,934.0,170.0,445.0,352.0,485.0,253.0,551.0,804.0,353.0,183.0,292.0,60.0,83.0,478.0,519.0,2014.0,40.4,78.9,20.7,40.6,0.51,7.4,19.3,0.382,15.3,21.1,0.726,11.0,24.0,35.0,15.3,8.0,12.7,2.6,3.6,20.8,22.6,87.6
2011_PAR,E2011,PAR,10.0,400.0,739.0,202.0,395.0,51.0,181.0,182.0,222.0,100.0,241.0,341.0,126.0,42.0,138.0,21.0,35.0,241.0,227.0,719.0,40.0,73.9,20.2,39.5,0.511,5.1,18.1,0.282,18.2,22.2,0.82,10.0,24.1,34.1,12.6,4.2,13.8,2.1,3.5,24.1,22.7,71.9
2011_SIE,E2011,SIE,20.0,800.0,1552.0,400.0,810.0,143.0,364.0,323.0,407.0,155.0,474.0,629.0,259.0,114.0,218.0,46.0,61.0,461.0,439.0,1584.0,40.0,77.6,20.0,40.5,0.494,7.2,18.2,0.393,16.2,20.4,0.794,7.8,23.7,31.4,13.0,5.7,10.9,2.3,3.0,23.0,22.0,79.2
2011_SOP,E2011,SOP,10.0,407.0,618.0,149.0,353.0,77.0,232.0,89.0,141.0,92.0,233.0,325.0,128.0,61.0,145.0,14.0,25.0,212.0,186.0,539.0,40.7,61.8,14.9,35.3,0.422,7.7,23.2,0.332,8.9,14.1,0.631,9.2,23.3,32.5,12.8,6.1,14.5,1.4,2.5,21.2,18.6,53.9
2011_TEL,E2011,TEL,21.0,851.0,1603.0,489.0,940.0,111.0,321.0,292.0,404.0,208.0,508.0,716.0,281.0,139.0,272.0,70.0,55.0,465.0,457.0,1701.0,40.5,76.3,23.3,44.8,0.52,5.3,15.3,0.346,13.9,19.2,0.723,9.9,24.2,34.1,13.4,6.6,13.0,3.3,2.6,22.1,21.8,81.0
2011_ULK,E2011,ULK,16.0,655.0,1205.0,334.0,680.0,89.0,273.0,270.0,355.0,167.0,389.0,556.0,181.0,108.0,212.0,39.0,42.0,367.0,361.0,1214.0,40.9,75.3,20.9,42.5,0.491,5.6,17.1,0.326,16.9,22.2,0.761,10.4,24.3,34.8,11.3,6.8,13.2,2.4,2.6,22.9,22.6,75.9
2011_UNK,E2011,UNK,19.0,766.0,1319.0,331.0,692.0,127.0,337.0,276.0,360.0,160.0,482.0,642.0,227.0,115.0,269.0,64.0,44.0,378.0,408.0,1429.0,40.3,69.4,17.4,36.4,0.478,6.7,17.7,0.377,14.5,18.9,0.767,8.4,25.4,33.8,11.9,6.1,14.2,3.4,2.3,19.9,21.5,75.2
2011_ZAG,E2011,ZAG,10.0,400.0,718.0,187.0,374.0,75.0,226.0,119.0,144.0,95.0,244.0,339.0,129.0,51.0,171.0,16.0,26.0,201.0,178.0,670.0,40.0,71.8,18.7,37.4,0.5,7.5,22.6,0.332,11.9,14.4,0.826,9.5,24.4,33.9,12.9,5.1,17.1,1.6,2.6,20.1,17.8,67.0
2011_ZAL,E2011,ZAL,16.0,645.0,1192.0,329.0,673.0,104.0,303.0,222.0,314.0,173.0,388.0,561.0,205.0,79.0,222.0,32.0,46.0,382.0,346.0,1130.0,40.3,74.5,20.6,42.1,0.489,6.5,18.9,0.343,13.9,19.6,0.707,10.8,24.2,35.1,12.8,4.9,13.9,2.0,2.9,23.9,21.6,70.6
2012_BAM,E2012,BAM,24.0,975.0,1766.0,447.0,929.0,182.0,510.0,326.0,433.0,219.0,521.0,740.0,331.0,106.0,321.0,67.0,90.0,543.0,505.0,1644.0,40.6,73.6,18.6,38.7,0.481,7.6,21.2,0.357,13.6,18.0,0.753,9.1,21.7,30.8,13.8,4.4,13.4,2.8,3.8,22.6,21.0,68.5
2012_BAR,E2012,BAR,31.0,1252.0,2399.0,687.0,1232.0,217.0,599.0,374.0,489.0,278.0,809.0,1087.0,492.0,167.0,400.0,94.0,75.0,576.0,601.0,2747.0,40.4,77.4,22.2,39.7,0.558,7.0,19.3,0.362,12.1,15.8,0.765,9.0,26.1,35.1,15.9,5.4,12.9,3.0,2.4,18.6,19.4,88.6
2012_BAS,E2012,BAS,28.0,1124.0,2166.0,567.0,1084.0,227.0,626.0,351.0,461.0,303.0,621.0,924.0,443.0,169.0,344.0,63.0,57.0,584.0,523.0,2277.0,40.1,77.4,20.2,38.7,0.523,8.1,22.4,0.363,12.5,16.5,0.761,10.8,22.2,33.0,15.8,6.0,12.3,2.2,2.0,20.9,18.7,81.3
2012_BER,E2012,BER,24.0,960.2,1681.0,498.0,1014.0,136.0,365.0,277.0,366.0,244.0,528.0,772.0,335.0,120.0,342.0,38.0,50.0,535.0,467.0,1652.0,40.0,70.0,20.8,42.2,0.491,5.7,15.2,0.373,11.5,15.2,0.757,10.2,22.0,32.2,14.0,5.0,14.2,1.6,2.1,22.3,19.5,68.8
2012_BES,E2012,BES,24.0,961.0,1592.0,410.0,864.0,169.0,514.0,265.0,415.0,251.0,530.0,781.0,310.0,137.0,353.0,68.0,84.0,473.0,458.0,1487.0,40.0,66.3,17.1,36.0,0.475,7.0,21.4,0.329,11.0,17.3,0.639,10.5,22.1,32.5,12.9,5.7,14.7,2.8,3.5,19.7,19.1,62.0
2012_CED,E2012,CED,10.0,414.8,725.0,218.0,404.0,66.0,207.0,91.0,130.0,94.0,223.0,317.0,128.0,50.0,143.0,17.0,16.0,216.0,181.0,677.0,41.5,72.5,21.8,40.4,0.54,6.6,20.7,0.319,9.1,13.0,0.7,9.4,22.3,31.7,12.8,5.0,14.3,1.7,1.6,21.6,18.1,67.7
2012_CHL,E2012,CHL,10.0,405.0,782.0,190.0,384.0,84.0,250.0,150.0,203.0,111.0,242.0,353.0,148.0,63.0,162.0,21.0,28.0,224.0,214.0,754.0,40.5,78.2,19.0,38.4,0.495,8.4,25.0,0.336,15.0,20.3,0.739,11.1,24.2,35.3,14.8,6.3,16.2,2.1,2.8,22.4,21.4,75.4
2012_CSK,E2012,CSK,30.0,1211.0,2349.0,625.0,1120.0,229.0,589.0,412.0,566.0,246.0,747.0,993.0,525.0,188.0,394.0,103.0,57.0,560.0,619.0,2757.0,40.4,78.3,20.8,37.3,0.558,7.6,19.6,0.389,13.7,18.9,0.728,8.2,24.9,33.1,17.5,6.3,13.1,3.4,1.9,18.7,20.6,91.9
2012_CTU,E2012,CTU,10.0,400.0,708.0,188.0,383.0,71.0,189.0,119.0,172.0,90.0,210.0,300.0,129.0,42.0,108.0,28.0,23.0,202.0,188.0,696.0,40.0,70.8,18.8,38.3,0.491,7.1,18.9,0.376,11.9,17.2,0.692,9.0,21.0,30.0,12.9,4.2,10.8,2.8,2.3,20.2,18.8,69.6
2012_IST,E2012,IST,29.0,1166.0,2110.0,617.0,1250.0,161.0,469.0,393.0,550.0,319.0,708.0,1027.0,422.0,200.0,391.0,61.0,69.0,565.0,592.0,2289.0,40.2,72.8,21.3,43.1,0.494,5.6,16.2,0.343,13.6,19.0,0.715,11.0,24.4,35.4,14.6,6.9,13.5,2.1,2.4,19.5,20.4,78.9
2012_KHI,E2012,KHI,24.0,961.0,1886.0,557.0,1024.0,162.0,436.0,286.0,373.0,216.0,566.0,782.0,460.0,137.0,294.0,91.0,70.0,529.0,456.0,2091.0,40.0,78.6,23.2,42.7,0.544,6.8,18.2,0.372,11.9,15.5,0.767,9.0,23.6,32.6,19.2,5.7,12.2,3.8,2.9,22.0,19.0,87.1
2012_LIE,E2012,LIE,10.0,400.0,670.0,188.0,417.0,56.0,185.0,126.0,169.0,108.0,226.0,334.0,107.0,65.0,143.0,26.0,33.0,232.0,206.0,599.0,40.0,67.0,18.8,41.7,0.451,5.6,18.5,0.303,12.6,16.9,0.746,10.8,22.6,33.4,10.7,6.5,14.3,2.6,3.3,23.2,20.6,59.9
2012_LJU,E2012,LJU,10.0,400.0,722.0,187.0,375.0,65.0,217.0,153.0,205.0,113.0,216.0,329.0,135.0,41.0,132.0,11.0,29.0,214.0,228.0,699.0,40.0,72.2,18.7,37.5,0.499,6.5,21.7,0.3,15.3,20.5,0.746,11.3,21.6,32.9,13.5,4.1,13.2,1.1,2.9,21.4,22.8,69.9
2012_MAD,E2012,MAD,29.0,1171.2,2302.0,583.0,1136.0,234.0,700.0,434.0,577.0,359.0,706.0,1065.0,435.0,192.0,332.0,107.0,86.0,620.0,639.0,2540.0,40.4,79.4,20.1,39.2,0.513,8.1,24.1,0.334,15.0,19.9,0.752,12.4,24.3,36.7,15.0,6.6,11.4,3.7,3.0,21.4,22.0,87.6
2012_MAL,E2012,MAL,24.0,967.0,1750.0,441.0,930.0,187.0,528.0,307.0,421.0,263.0,602.0,865.0,311.0,131.0,306.0,69.0,54.0,536.0,508.0,1794.0,40.3,72.9,18.4,38.8,0.474,7.8,22.0,0.354,12.8,17.5,0.729,11.0,25.1,36.0,13.0,5.5,12.8,2.9,2.2,22.3,21.2,74.8
2012_MIL,E2012,MIL,10.0,401.0,760.0,177.0,356.0,94.0,236.0,124.0,171.0,85.0,221.0,306.0,149.0,60.0,131.0,17.0,19.0,226.0,203.0,751.0,40.1,76.0,17.7,35.6,0.497,9.4,23.6,0.398,12.4,17.1,0.725,8.5,22.1,30.6,14.9,6.0,13.1,1.7,1.9,22.6,20.3,75.1
2012_OLY,E2012,OLY,31.0,1241.0,2390.0,603.0,1192.0,244.0,694.0,452.0,618.0,317.0,792.0,1109.0,482.0,158.0,377.0,98.0,95.0,628.0,666.0,2598.0,40.0,77.1,19.5,38.5,0.506,7.9,22.4,0.352,14.6,19.9,0.731,10.2,25.5,35.8,15.5,5.1,12.2,3.2,3.1,20.3,21.5,83.8
2012_PAN,E2012,PAN,29.0,1168.0,2063.0,503.0,945.0,226.0,643.0,379.0,567.0,265.0,724.0,989.0,446.0,152.0,409.0,99.0,72.0,615.0,621.0,2227.0,40.3,71.1,17.3,32.6,0.532,7.8,22.2,0.351,13.1,19.6,0.668,9.1,25.0,34.1,15.4,5.2,14.1,3.4,2.5,21.2,21.4,76.8
2012_PAR,E2012,PAR,10.0,416.0,731.0,205.0,442.0,52.0,166.0,165.0,221.0,117.0,241.0,358.0,117.0,71.0,161.0,26.0,45.0,236.0,240.0,694.0,41.6,73.1,20.5,44.2,0.464,5.2,16.6,0.313,16.5,22.1,0.747,11.7,24.1,35.8,11.7,7.1,16.1,2.6,4.5,23.6,24.0,69.4
2012_SIE,E2012,SIE,24.0,975.4,1915.0,408.0,833.0,253.0,652.0,340.0,429.0,230.0,529.0,759.0,379.0,122.0,280.0,60.0,56.0,508.0,506.0,1984.0,40.6,79.8,17.0,34.7,0.49,10.5,27.2,0.388,14.2,17.9,0.793,9.6,22.0,31.6,15.8,5.1,11.7,2.5,2.3,21.2,21.1,82.7
2012_SOP,E2012,SOP,10.0,406.0,704.0,176.0,376.0,73.0,204.0,133.0,202.0,109.0,246.0,355.0,140.0,43.0,163.0,18.0,36.0,231.0,218.0,648.0,40.6,70.4,17.6,37.6,0.468,7.3,20.4,0.358,13.3,20.2,0.658,10.9,24.6,35.5,14.0,4.3,16.3,1.8,3.6,23.1,21.8,64.8
2012_TEL,E2012,TEL,27.0,1088.0,2088.0,584.0,1110.0,193.0,510.0,341.0,468.0,263.0,616.0,879.0,412.0,198.0,317.0,116.0,94.0,506.0,532.0,2338.0,40.3,77.3,21.6,41.1,0.526,7.1,18.9,0.378,12.6,17.3,0.729,9.7,22.8,32.6,15.3,7.3,11.7,4.3,3.5,18.7,19.7,86.6
2012_ULK,E2012,ULK,24.0,960.0,1782.0,528.0,1018.0,132.0,398.0,330.0,436.0,219.0,474.0,693.0,289.0,153.0,292.0,44.0,79.0,492.0,502.0,1738.0,40.0,74.2,22.0,42.4,0.519,5.5,16.6,0.332,13.8,18.2,0.757,9.1,19.8,28.9,12.0,6.4,12.2,1.8,3.3,20.5,20.9,72.4
