season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game
2015_P001761_CED,E2015,P001761,BABIC_ LUKA,CED,22.0,21.0,630.7,191,47,90,23,74,28,42,11,92,103,49,15,37,1,3,47,48,212,28.67,8.68,2.14,4.09,0.522,1.05,3.36,0.311,1.27,1.91,0.667,0.5,4.18,4.68,2.23,0.68,1.68,0.05,0.14,2.14,2.18,9.64
2011_P003475_ZAG,E2011,P003475,BABIC_ PETAR,ZAG,7.0,3.0,84.2,30,4,7,6,8,4,6,0,4,4,9,4,6,0,0,15,7,26,12.02,4.29,0.57,1.0,0.571,0.86,1.14,0.75,0.57,0.86,0.667,0.0,0.57,0.57,1.29,0.57,0.86,0.0,0.0,2.14,1.0,3.71
2009_PBUV_LIE,E2009,PBUV,BABRAUSKAS_ STEPONAS,LIE,10.0,0.0,202.0,70,7,19,17,42,5,8,6,20,26,3,2,14,1,1,30,9,26,20.2,7.0,0.7,1.9,0.368,1.7,4.2,0.405,0.5,0.8,0.625,0.6,2.0,2.6,0.3,0.2,1.4,0.1,0.1,3.0,0.9,2.6
2010_PBUV_LIE,E2010,PBUV,BABRAUSKAS_ STEPONAS,LIE,14.0,2.0,161.1,34,4,16,8,17,2,4,7,6,13,3,5,5,0,1,27,12,11,11.51,2.43,0.29,1.14,0.25,0.57,1.21,0.471,0.14,0.29,0.5,0.5,0.43,0.93,0.21,0.36,0.36,0.0,0.07,1.93,0.86,0.79
2012_PBUV_LIE,E2012,PBUV,BABRAUSKAS_ STEPONAS,LIE,10.0,1.0,230.0,57,7,25,10,28,13,18,12,20,32,5,6,10,1,5,30,23,38,23.0,5.7,0.7,2.5,0.28,1.0,2.8,0.357,1.3,1.8,0.722,1.2,2.0,3.2,0.5,0.6,1.0,0.1,0.5,3.0,2.3,3.8
2013_PBUV_LIE,E2013,PBUV,BABRAUSKAS_ STEPONAS,LIE,10.0,6.0,170.1,42,6,11,6,23,12,15,4,15,19,7,12,9,0,2,28,15,31,17.01,4.2,0.6,1.1,0.545,0.6,2.3,0.261,1.2,1.5,0.8,0.4,1.5,1.9,0.7,1.2,0.9,0.0,0.2,2.8,1.5,3.1
2014_P004943_NOV,E2014,P004943,BABURIN_ EVGENY,NOV,23.0,0.0,424.6,115,14,35,25,66,12,13,9,37,46,20,27,22,0,3,53,15,82,18.46,5.0,0.61,1.52,0.4,1.09,2.87,0.379,0.52,0.57,0.923,0.39,1.61,2.0,0.87,1.17,0.96,0.0,0.13,2.3,0.65,3.57
2021_P011286_MCO,E2021,P011286,BACON_ DWAYNE,MCO,29.0,3.0,733.6,405,106,230,44,105,61,76,15,75,90,32,29,34,0,7,72,63,306,25.3,13.97,3.66,7.93,0.461,1.52,3.62,0.419,2.1,2.62,0.803,0.52,2.59,3.1,1.1,1.0,1.17,0.0,0.24,2.48,2.17,10.55
2022_P011286_PAN,E2022,P011286,BACON_ DWAYNE,PAN,23.0,23.0,717.1,395,91,211,41,138,90,112,17,68,85,38,17,31,4,8,57,90,294,31.18,17.17,3.96,9.17,0.431,1.78,6.0,0.297,3.91,4.87,0.804,0.74,2.96,3.7,1.65,0.74,1.35,0.17,0.35,2.48,3.91,12.78
2011_P000064_NAN,E2011,P000064,BADIANE_ MOUSSA,NAN,8.0,1.0,60.4,27,11,18,0,0,5,8,10,3,13,0,4,5,6,3,16,10,26,7.56,3.38,1.38,2.25,0.611,0.0,0.0,0.0,0.62,1.0,0.625,1.25,0.38,1.62,0.0,0.5,0.62,0.75,0.38,2.0,1.25,3.25
2007_PTEY_ROA,E2007,PTEY,BADIANE_ PAPE,ROA,14.0,14.0,361.0,131,46,105,2,4,33,41,30,49,79,11,13,22,14,4,23,35,165,25.79,9.36,3.29,7.5,0.438,0.14,0.29,0.5,2.36,2.93,0.805,2.14,3.5,5.64,0.79,0.93,1.57,1.0,0.29,1.64,2.5,11.79
2008_PTEY_LEM,E2008,PTEY,BADIANE_ PAPE,LEM,10.0,3.0,136.2,43,14,31,0,1,15,17,13,18,31,4,5,11,6,0,15,12,55,13.62,4.3,1.4,3.1,0.452,0.0,0.1,0.0,1.5,1.7,0.882,1.3,1.8,3.1,0.4,0.5,1.1,0.6,0.0,1.5,1.2,5.5
2020_P007527_BAR,E2020,P007527,BADIO_ BRANCOU,BAR,1.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020_P009947_BAR,E2020,P009947,BADJI_ IBOU,BAR,3.0,0.0,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,1.89,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,-0.67
2018_P005788_CAN,E2018,P005788,BAEZ_ EULIS,CAN,22.0,8.0,456.8,148,35,70,15,47,33,42,22,61,83,34,19,22,2,9,44,41,176,20.76,6.73,1.59,3.18,0.5,0.68,2.14,0.319,1.5,1.91,0.786,1.0,2.77,3.77,1.55,0.86,1.0,0.09,0.41,2.0,1.86,8.0
2009_PAFG_CIB,E2009,PAFG,BAGARIC_ DALIBOR,CIB,10.0,3.0,126.5,32,11,21,0,0,10,12,12,18,30,3,2,11,7,2,15,11,45,12.65,3.2,1.1,2.1,0.524,0.0,0.0,0.0,1.0,1.2,0.833,1.2,1.8,3.0,0.3,0.2,1.1,0.7,0.2,1.5,1.1,4.5
2007_PTFP_ROM,E2007,PTFP,BAGNOLI_ SIMONE,ROM,4.0,0.0,26.7,7,2,10,1,3,0,0,4,8,12,1,1,2,0,0,8,0,1,6.67,1.75,0.5,2.5,0.2,0.25,0.75,0.333,0.0,0.0,0.0,1.0,2.0,3.0,0.25,0.25,0.5,0.0,0.0,2.0,0.0,0.25
2009_PBEM_OLD,E2009,PBEM,BAILEY_ BRYAN,OLD,4.0,1.0,83.6,33,9,14,4,9,3,6,2,4,6,7,2,7,0,2,10,11,27,20.9,8.25,2.25,3.5,0.643,1.0,2.25,0.444,0.75,1.5,0.5,0.5,1.0,1.5,1.75,0.5,1.75,0.0,0.5,2.5,2.75,6.75
2007_PTGK_LJU,E2007,PTGK,BAILEY_ MAURICE,LJU,12.0,4.0,273.6,109,24,50,11,43,28,33,4,13,17,26,21,30,1,2,25,36,90,22.8,9.08,2.0,4.17,0.48,0.92,3.58,0.256,2.33,2.75,0.848,0.33,1.08,1.42,2.17,1.75,2.5,0.08,0.17,2.08,3.0,7.5
2007_PTFL_LIE,E2007,PTFL,BAJRAMOVIC_ KENAN,LIE,19.0,6.0,471.4,211,49,98,24,57,41,54,26,83,109,15,12,38,7,7,46,48,216,24.81,11.11,2.58,5.16,0.5,1.26,3.0,0.421,2.16,2.84,0.759,1.37,4.37,5.74,0.79,0.63,2.0,0.37,0.37,2.42,2.53,11.37
2010_PTFL_LIE,E2010,PTFL,BAJRAMOVIC_ KENAN,LIE,14.0,6.0,367.2,160,47,100,10,43,36,47,17,56,73,19,9,21,3,8,35,42,145,26.22,11.43,3.36,7.14,0.47,0.71,3.07,0.233,2.57,3.36,0.766,1.21,4.0,5.21,1.36,0.64,1.5,0.21,0.57,2.5,3.0,10.36
2019_P009767_CSK,E2019,P009767,BAKER_ RON,CSK,27.0,1.0,299.8,69,9,27,13,35,12,15,5,20,25,23,17,23,2,1,27,20,62,11.1,2.56,0.33,1.0,0.333,0.48,1.3,0.371,0.44,0.56,0.8,0.19,0.74,0.93,0.85,0.63,0.85,0.07,0.04,1.0,0.74,2.3
2019_P004655_ASV,E2019,P004655,BAKO_ ISMAEL,ASV,24.0,2.0,264.0,91,32,63,0,0,27,33,23,27,50,7,8,8,24,6,43,30,116,11.0,3.79,1.33,2.62,0.508,0.0,0.0,0.0,1.12,1.38,0.818,0.96,1.12,2.08,0.29,0.33,0.33,1.0,0.25,1.79,1.25,4.83
2020_P004655_ASV,E2020,P004655,BAKO_ ISMAEL,ASV,27.0,3.0,389.1,151,54,90,0,0,43,49,36,60,96,12,14,21,21,8,57,34,200,14.41,5.59,2.0,3.33,0.6,0.0,0.0,0.0,1.59,1.81,0.878,1.33,2.22,3.56,0.44,0.52,0.78,0.78,0.3,2.11,1.26,7.41
2022_P004655_VIR,E2022,P004655,BAKO_ ISMAEL,VIR,29.0,0.0,449.2,183,64,93,0,0,55,64,36,43,79,13,15,29,17,5,72,44,207,15.49,6.31,2.21,3.21,0.688,0.0,0.0,0.0,1.9,2.21,0.859,1.24,1.48,2.72,0.45,0.52,1.0,0.59,0.17,2.48,1.52,7.14
2015_P004803_TIV,E2015,P004803,BALASHOV_ NIKITA,TIV,3.0,0.0,9.8,0,0,0,0,1,0,0,1,0,1,2,0,2,0,0,2,0,-2,3.27,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,0.0,0.67,0.0,0.0,0.67,0.0,-0.67
2019_P007581_DYR,E2019,P007581,BALASHOV_ SERGEI,DYR,3.0,0.0,10.8,4,2,3,0,0,0,0,1,1,2,0,0,0,0,0,3,0,2,3.59,1.33,0.67,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67
2011_P003521_IST,E2011,P003521,BALBAY_ DOGUS,IST,8.0,1.0,37.4,2,1,4,0,0,0,2,1,0,1,6,2,6,0,1,3,3,-1,4.68,0.25,0.12,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.12,0.75,0.25,0.75,0.0,0.12,0.38,0.38,-0.12
2012_P003521_IST,E2012,P003521,BALBAY_ DOGUS,IST,8.0,1.0,66.6,18,6,9,0,3,6,7,2,4,6,6,3,7,1,0,9,7,18,8.32,2.25,0.75,1.12,0.667,0.0,0.38,0.0,0.75,0.88,0.857,0.25,0.5,0.75,0.75,0.38,0.88,0.12,0.0,1.12,0.88,2.25
2013_P003521_IST,E2013,P003521,BALBAY_ DOGUS,IST,18.0,11.0,257.6,52,25,49,0,8,2,6,17,15,32,14,21,12,2,6,32,12,47,14.31,2.89,1.39,2.72,0.51,0.0,0.44,0.0,0.11,0.33,0.333,0.94,0.83,1.78,0.78,1.17,0.67,0.11,0.33,1.78,0.67,2.61
2014_P003521_IST,E2014,P003521,BALBAY_ DOGUS,IST,24.0,7.0,205.2,31,14,29,0,9,3,3,6,15,21,18,4,10,2,5,35,13,15,8.55,1.29,0.58,1.21,0.483,0.0,0.38,0.0,0.12,0.12,1.0,0.25,0.62,0.88,0.75,0.17,0.42,0.08,0.21,1.46,0.54,0.62
2015_P003521_IST,E2015,P003521,BALBAY_ DOGUS,IST,18.0,0.0,83.4,11,4,11,1,4,0,2,2,5,7,9,4,5,0,2,14,6,4,4.63,0.61,0.22,0.61,0.364,0.06,0.22,0.25,0.0,0.11,0.0,0.11,0.28,0.39,0.5,0.22,0.28,0.0,0.11,0.78,0.33,0.22
2016_P003521_IST,E2016,P003521,BALBAY_ DOGUS,IST,28.0,8.0,275.2,54,16,34,7,23,1,3,23,18,41,28,17,9,2,3,51,17,60,9.83,1.93,0.57,1.21,0.471,0.25,0.82,0.304,0.04,0.11,0.333,0.82,0.64,1.46,1.0,0.61,0.32,0.07,0.11,1.82,0.61,2.14
2017_P003521_IST,E2017,P003521,BALBAY_ DOGUS,IST,16.0,5.0,264.1,33,13,40,1,10,4,8,16,20,36,29,20,7,4,3,33,12,51,16.51,2.06,0.81,2.5,0.325,0.06,0.62,0.1,0.25,0.5,0.5,1.0,1.25,2.25,1.81,1.25,0.44,0.25,0.19,2.06,0.75,3.19
2018_P003521_IST,E2018,P003521,BALBAY_ DOGUS,IST,36.0,5.0,369.8,64,14,33,12,21,0,0,17,32,49,43,16,13,7,5,63,15,85,10.27,1.78,0.39,0.92,0.424,0.33,0.58,0.571,0.0,0.0,0.0,0.47,0.89,1.36,1.19,0.44,0.36,0.19,0.14,1.75,0.42,2.36
2019_P003521_IST,E2019,P003521,BALBAY_ DOGUS,IST,25.0,2.0,198.4,31,8,14,5,13,0,1,6,18,24,22,12,6,1,0,23,6,52,7.93,1.24,0.32,0.56,0.571,0.2,0.52,0.385,0.0,0.04,0.0,0.24,0.72,0.96,0.88,0.48,0.24,0.04,0.0,0.92,0.24,2.08
2020_P003521_IST,E2020,P003521,BALBAY_ DOGUS,IST,29.0,1.0,194.1,41,12,14,4,14,5,8,3,15,18,16,13,9,4,0,34,11,45,6.69,1.41,0.41,0.48,0.857,0.14,0.48,0.286,0.17,0.28,0.625,0.1,0.52,0.62,0.55,0.45,0.31,0.14,0.0,1.17,0.38,1.55
2021_P003521_IST,E2021,P003521,BALBAY_ DOGUS,IST,7.0,0.0,21.9,1,0,0,0,1,1,2,1,4,5,2,0,2,0,0,2,2,4,3.13,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.29,0.5,0.14,0.57,0.71,0.29,0.0,0.29,0.0,0.0,0.29,0.29,0.57
2022_P003521_IST,E2022,P003521,BALBAY_ DOGUS,IST,4.0,0.0,23.2,6,1,2,1,2,1,1,2,6,8,1,1,2,1,0,4,1,10,5.8,1.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.25,1.0,0.5,1.5,2.0,0.25,0.25,0.5,0.25,0.0,1.0,0.25,2.5
2018_P007553_CAN,E2018,P007553,BALCEROWSKI_ ALEKSANDER,CAN,6.0,2.0,73.7,18,3,6,4,10,0,0,2,8,10,2,2,1,2,0,8,2,18,12.29,3.0,0.5,1.0,0.5,0.67,1.67,0.4,0.0,0.0,0.0,0.33,1.33,1.67,0.33,0.33,0.17,0.33,0.0,1.33,0.33,3.0
2021_P006707_MIL,E2021,P006707,BALDASSO_ TOMMASO,MIL,3.0,0.0,17.9,13,2,3,3,4,0,0,0,0,0,1,0,1,0,0,2,1,10,5.96,4.33,0.67,1.0,0.667,1.0,1.33,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.67,0.33,3.33
2022_P006707_MIL,E2022,P006707,BALDASSO_ TOMMASO,MIL,4.0,0.0,30.2,7,0,1,2,5,1,2,0,1,1,3,1,2,0,0,5,1,1,7.55,1.75,0.0,0.25,0.0,0.5,1.25,0.4,0.25,0.5,0.5,0.0,0.25,0.25,0.75,0.25,0.5,0.0,0.0,1.25,0.25,0.25
2019_P009863_OLY,E2019,P009863,BALDWIN IV_ WADE,OLY,24.0,9.0,402.1,131,38,79,8,30,31,49,8,35,43,44,12,36,1,0,54,43,103,16.75,5.46,1.58,3.29,0.481,0.33,1.25,0.267,1.29,2.04,0.633,0.33,1.46,1.79,1.83,0.5,1.5,0.04,0.0,2.25,1.79,4.29
2020_P009863_MUN,E2020,P009863,BALDWIN IV_ WADE,MUN,39.0,38.0,1066.4,595,188,385,37,130,108,142,14,104,118,157,43,109,11,15,120,168,524,27.34,15.26,4.82,9.87,0.488,0.95,3.33,0.285,2.77,3.64,0.761,0.36,2.67,3.03,4.03,1.1,2.79,0.28,0.38,3.08,4.31,13.44
2021_P009863_BAS,E2021,P009863,BALDWIN IV_ WADE,BAS,30.0,25.0,841.5,424,122,239,34,100,78,96,7,100,107,132,32,82,6,10,73,130,465,28.05,14.13,4.07,7.97,0.51,1.13,3.33,0.34,2.6,3.2,0.812,0.23,3.33,3.57,4.4,1.07,2.73,0.2,0.33,2.43,4.33,15.5
2022_P009863_TEL,E2022,P009863,BALDWIN IV_ WADE,TEL,24.0,23.0,665.7,410,95,194,46,144,82,95,11,75,86,108,23,60,8,11,67,109,396,27.74,17.08,3.96,8.08,0.49,1.92,6.0,0.319,3.42,3.96,0.863,0.46,3.12,3.58,4.5,0.96,2.5,0.33,0.46,2.79,4.54,16.5
2018_P002644_CAN,E2018,P002644,BALVIN_ ONDREJ,CAN,29.0,14.0,542.3,191,81,126,0,0,29,48,50,98,148,26,10,34,13,6,68,60,276,18.7,6.59,2.79,4.34,0.643,0.0,0.0,0.0,1.0,1.66,0.604,1.72,3.38,5.1,0.9,0.34,1.17,0.45,0.21,2.34,2.07,9.52
2011_PATS_BIL,E2011,PATS,BANIC_ MARKO,BIL,20.0,12.0,504.4,265,104,163,1,5,54,68,31,48,79,13,7,31,1,8,46,66,269,25.22,13.25,5.2,8.15,0.638,0.05,0.25,0.2,2.7,3.4,0.794,1.55,2.4,3.95,0.65,0.35,1.55,0.05,0.4,2.3,3.3,13.45
2014_PATS_BER,E2014,PATS,BANIC_ MARKO,BER,23.0,8.0,448.2,202,83,130,0,0,36,41,29,38,67,20,9,34,6,5,47,46,212,19.49,8.78,3.61,5.65,0.638,0.0,0.0,0.0,1.57,1.78,0.878,1.26,1.65,2.91,0.87,0.39,1.48,0.26,0.22,2.04,2.0,9.22
2016_PATS_UNK,E2016,PATS,BANIC_ MARKO,UNK,24.0,4.0,322.4,111,51,83,0,0,9,11,17,23,40,7,6,12,4,6,34,14,96,13.43,4.62,2.12,3.46,0.614,0.0,0.0,0.0,0.38,0.46,0.818,0.71,0.96,1.67,0.29,0.25,0.5,0.17,0.25,1.42,0.58,4.0
2009_PLNE_ORL,E2009,PLNE,BANKS_ CEDRICK,ORL,10.0,7.0,278.4,119,17,36,24,58,13,15,7,22,29,16,13,25,2,5,15,22,101,27.84,11.9,1.7,3.6,0.472,2.4,5.8,0.414,1.3,1.5,0.867,0.7,2.2,2.9,1.6,1.3,2.5,0.2,0.5,1.5,2.2,10.1
2012_PLNE_CHL,E2012,PLNE,BANKS_ CEDRICK,CHL,2.0,1.0,59.2,20,5,7,3,15,1,2,2,4,6,4,4,4,0,1,3,3,14,29.59,10.0,2.5,3.5,0.714,1.5,7.5,0.2,0.5,1.0,0.5,1.0,2.0,3.0,2.0,2.0,2.0,0.0,0.5,1.5,1.5,7.0
2012_P004428_PAN,E2012,P004428,BANKS_ MARCUS,PAN,21.0,3.0,291.8,120,15,40,19,44,33,45,2,26,28,30,9,18,0,5,30,48,120,13.9,5.71,0.71,1.9,0.375,0.9,2.1,0.432,1.57,2.14,0.733,0.1,1.24,1.33,1.43,0.43,0.86,0.0,0.24,1.43,2.29,5.71
2010_P003068_MAL,E2010,P003068,BAPTIST_ BILLYF,MAL,2.0,0.0,11.4,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,5.68,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5
2008_PTGC_BAS,E2008,PTGC,BARAC_ STANKO,BAS,14.0,3.0,167.8,56,20,33,0,1,16,24,18,33,51,7,6,8,6,2,31,16,79,11.98,4.0,1.43,2.36,0.606,0.0,0.07,0.0,1.14,1.71,0.667,1.29,2.36,3.64,0.5,0.43,0.57,0.43,0.14,2.21,1.14,5.64
2009_PTGC_BAS,E2009,PTGC,BARAC_ STANKO,BAS,18.0,4.0,272.7,92,37,68,1,7,15,19,21,47,68,19,3,16,12,4,40,21,114,15.15,5.11,2.06,3.78,0.544,0.06,0.39,0.143,0.83,1.06,0.789,1.17,2.61,3.78,1.06,0.17,0.89,0.67,0.22,2.22,1.17,6.33
2010_PTGC_BAS,E2010,PTGC,BARAC_ STANKO,BAS,20.0,17.0,450.1,227,82,142,5,8,48,66,30,75,105,15,10,33,20,10,56,58,255,22.51,11.35,4.1,7.1,0.577,0.25,0.4,0.625,2.4,3.3,0.727,1.5,3.75,5.25,0.75,0.5,1.65,1.0,0.5,2.8,2.9,12.75
2011_PTGC_IST,E2011,PTGC,BARAC_ STANKO,IST,15.0,10.0,298.1,160,65,113,0,1,30,49,16,43,59,5,7,30,14,6,45,60,156,19.87,10.67,4.33,7.53,0.575,0.0,0.07,0.0,2.0,3.27,0.612,1.07,2.87,3.93,0.33,0.47,2.0,0.93,0.4,3.0,4.0,10.4
2012_PTGC_IST,E2012,PTGC,BARAC_ STANKO,IST,25.0,3.0,353.8,125,48,103,1,3,26,42,41,54,95,9,2,29,14,6,51,41,127,14.15,5.0,1.92,4.12,0.466,0.04,0.12,0.333,1.04,1.68,0.619,1.64,2.16,3.8,0.36,0.08,1.16,0.56,0.24,2.04,1.64,5.08
2013_PTGC_IST,E2013,PTGC,BARAC_ STANKO,IST,6.0,0.0,81.7,24,10,20,0,0,4,7,5,9,14,3,1,3,1,1,14,7,19,13.62,4.0,1.67,3.33,0.5,0.0,0.0,0.0,0.67,1.17,0.571,0.83,1.5,2.33,0.5,0.17,0.5,0.17,0.17,2.33,1.17,3.17
2015_PTGC_MIL,E2015,PTGC,BARAC_ STANKO,MIL,10.0,5.0,184.2,64,28,47,0,0,8,10,15,24,39,10,2,9,5,0,26,11,75,18.42,6.4,2.8,4.7,0.596,0.0,0.0,0.0,0.8,1.0,0.8,1.5,2.4,3.9,1.0,0.2,0.9,0.5,0.0,2.6,1.1,7.5
2019_P009923_KHI,E2019,P009923,BARASHKOV_ MAKSIM,KHI,1.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020_P009923_KHI,E2020,P009923,BARASHKOV_ MAKSIM,KHI,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_PBWZ_BAS,E2016,PBWZ,BARGNANI_ ANDREA,BAS,15.0,5.0,242.5,132,42,84,7,23,27,36,6,21,27,6,1,21,8,2,35,44,93,16.17,8.8,2.8,5.6,0.5,0.47,1.53,0.304,1.8,2.4,0.75,0.4,1.4,1.8,0.4,0.07,1.4,0.53,0.13,2.33,2.93,6.2
2013_P005206_GSS,E2013,P005206,BARLOW_ DAVID,GSS,5.0,0.0,79.0,21,3,8,5,13,0,0,3,5,8,5,2,1,0,0,6,1,17,15.8,4.2,0.6,1.6,0.375,1.0,2.6,0.385,0.0,0.0,0.0,0.6,1.0,1.6,1.0,0.4,0.2,0.0,0.0,1.2,0.2,3.4
2019_P005775_RED,E2019,P005775,BARON_ BILLY,RED,26.0,25.0,638.7,301,43,97,56,139,47,55,9,61,70,58,21,31,1,15,35,60,285,24.56,11.58,1.65,3.73,0.443,2.15,5.35,0.403,1.81,2.12,0.855,0.35,2.35,2.69,2.23,0.81,1.19,0.04,0.58,1.35,2.31,10.96
2020_P005775_DYR,E2020,P005775,BARON_ BILLY,DYR,39.0,1.0,727.9,374,43,95,81,181,45,52,7,48,55,65,14,37,1,10,75,75,303,18.66,9.59,1.1,2.44,0.453,2.08,4.64,0.448,1.15,1.33,0.865,0.18,1.23,1.41,1.67,0.36,0.95,0.03,0.26,1.92,1.92,7.77
2021_P005775_DYR,E2021,P005775,BARON_ BILLY,DYR,23.0,1.0,469.7,258,27,50,51,143,51,61,3,35,38,50,4,29,0,4,24,59,227,20.42,11.22,1.17,2.17,0.54,2.22,6.22,0.357,2.22,2.65,0.836,0.13,1.52,1.65,2.17,0.17,1.26,0.0,0.17,1.04,2.57,9.87
2022_P005775_MIL,E2022,P005775,BARON_ BILLY,MIL,24.0,15.0,631.2,279,34,56,54,126,49,57,7,55,62,49,15,34,0,4,45,63,283,26.3,11.62,1.42,2.33,0.607,2.25,5.25,0.429,2.04,2.38,0.86,0.29,2.29,2.58,2.04,0.62,1.42,0.0,0.17,1.88,2.62,11.79
2018_P002741_BUD,E2018,P002741,BAROVIC_ FILIP,BUD,28.0,9.0,340.2,121,43,92,0,0,35,57,27,43,70,18,12,24,8,10,64,71,131,12.15,4.32,1.54,3.29,0.467,0.0,0.0,0.0,1.25,2.04,0.614,0.96,1.54,2.5,0.64,0.43,0.86,0.29,0.36,2.29,2.54,4.68
2013_P004586_MAD,E2013,P004586,BARREIRO_ JONATHAN,MAD,2.0,0.0,3.0,1,0,2,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1.52,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5
2021_P011242_BAS,E2021,P011242,BARRERA_ ALEJANDRO,BAS,6.0,0.0,26.0,3,0,0,1,4,0,0,0,2,2,0,0,2,0,0,0,0,0,4.33,0.5,0.0,0.0,0.0,0.17,0.67,0.25,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
2010_PBMV_MAL,E2010,PBMV,BARRERA_ PANCHI,MAL,6.0,2.0,82.8,14,4,12,0,4,6,7,2,1,3,15,2,10,0,2,9,5,5,13.79,2.33,0.67,2.0,0.333,0.0,0.67,0.0,1.0,1.17,0.857,0.33,0.17,0.5,2.5,0.33,1.67,0.0,0.33,1.5,0.83,0.83
2008_P001170_BAR,E2008,P001170,BARRETT_ ANDRE,BAR,14.0,1.0,171.8,51,12,23,6,23,9,10,5,11,16,24,5,13,0,1,7,14,60,12.27,3.64,0.86,1.64,0.522,0.43,1.64,0.261,0.64,0.71,0.9,0.36,0.79,1.14,1.71,0.36,0.93,0.0,0.07,0.5,1.0,4.29
2018_P003490_MUN,E2018,P003490,BARTHEL_ DANILO,MUN,30.0,28.0,711.8,244,72,132,19,47,43,61,30,90,120,56,10,39,7,16,69,88,295,23.73,8.13,2.4,4.4,0.545,0.63,1.57,0.404,1.43,2.03,0.705,1.0,3.0,4.0,1.87,0.33,1.3,0.23,0.53,2.3,2.93,9.83
2019_P003490_MUN,E2019,P003490,BARTHEL_ DANILO,MUN,27.0,24.0,657.5,213,57,95,21,67,36,48,26,78,104,38,10,37,3,8,52,68,243,24.35,7.89,2.11,3.52,0.6,0.78,2.48,0.313,1.33,1.78,0.75,0.96,2.89,3.85,1.41,0.37,1.37,0.11,0.3,1.93,2.52,9.0
2020_P003490_ULK,E2020,P003490,BARTHEL_ DANILO,ULK,29.0,18.0,633.8,184,52,90,14,34,38,43,22,69,91,38,15,34,5,10,55,68,239,21.86,6.34,1.79,3.1,0.578,0.48,1.17,0.412,1.31,1.48,0.884,0.76,2.38,3.14,1.31,0.52,1.17,0.17,0.34,1.9,2.34,8.24
2021_P003490_ULK,E2021,P003490,BARTHEL_ DANILO,ULK,8.0,1.0,89.1,36,9,17,2,6,12,13,4,8,12,5,2,4,0,1,6,14,45,11.13,4.5,1.12,2.12,0.529,0.25,0.75,0.333,1.5,1.62,0.923,0.5,1.0,1.5,0.62,0.25,0.5,0.0,0.12,0.75,1.75,5.62
2011_P003420_MIL,E2011,P003420,BARTOLI_ LORENZO,MIL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
